material_id,formation_energy_per_atom,band_gap,pretty_formula,e_above_hull,elements,cif,spacegroup.number,crystal_system
mp-865430,-1.5318984533333335,0.0,YTe,0.0,"['Y', 'Te']","# generated using pymatgen
data_YTe
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.11352735
_cell_length_b   4.11352735
_cell_length_c   4.06092900
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   YTe
_chemical_formula_sum   'Y1 Te1'
_cell_volume   59.50929518
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Y  Y0  1  0.33333333  0.66666667  0.00000000  1.0
  Te  Te1  1  0.66666667  0.33333333  0.50000000  1.0
",187,hexagonal
mp-1188470,-0.5965774522222228,0.0,Nd5Ge3C,0.0461447920740756,"['C', 'Ge', 'Nd']","# generated using pymatgen
data_Nd5Ge3C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   8.84878559
_cell_length_b   8.84878559
_cell_length_c   6.76137700
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Nd5Ge3C
_chemical_formula_sum   'Nd10 Ge6 C2'
_cell_volume   458.49344161
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Nd  Nd0  1  0.66666667  0.33333333  0.00000000  1.0
  Nd  Nd1  1  0.33333333  0.66666667  0.00000000  1.0
  Nd  Nd2  1  0.33333333  0.66666667  0.50000000  1.0
  Nd  Nd3  1  0.66666667  0.33333333  0.50000000  1.0
  Nd  Nd4  1  0.77767400  0.77767400  0.75000000  1.0
  Nd  Nd5  1  0.22232600  0.00000000  0.75000000  1.0
  Nd  Nd6  1  0.00000000  0.22232600  0.75000000  1.0
  Nd  Nd7  1  0.22232600  0.22232600  0.25000000  1.0
  Nd  Nd8  1  0.77767400  0.00000000  0.25000000  1.0
  Nd  Nd9  1  0.00000000  0.77767400  0.25000000  1.0
  Ge  Ge10  1  0.40904500  0.40904500  0.75000000  1.0
  Ge  Ge11  1  0.59095500  0.00000000  0.75000000  1.0
  Ge  Ge12  1  0.00000000  0.59095500  0.75000000  1.0
  Ge  Ge13  1  0.59095500  0.59095500  0.25000000  1.0
  Ge  Ge14  1  0.40904500  0.00000000  0.25000000  1.0
  Ge  Ge15  1  0.00000000  0.40904500  0.25000000  1.0
  C  C16  1  0.00000000  0.00000000  0.00000000  1.0
  C  C17  1  0.00000000  0.00000000  0.50000000  1.0
",193,hexagonal
mp-1094462,-0.0238793999999999,0.0,MgZn5,0.0479287617857142,"['Mg', 'Zn']","# generated using pymatgen
data_MgZn5
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.79162391
_cell_length_b   4.79162391
_cell_length_c   4.77094500
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   MgZn5
_chemical_formula_sum   'Mg1 Zn5'
_cell_volume   94.86379367
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.00000000  0.00000000  0.00000000  1.0
  Zn  Zn1  1  0.00000000  0.34544200  0.50000000  1.0
  Zn  Zn2  1  0.65455800  0.65455800  0.50000000  1.0
  Zn  Zn3  1  0.34544200  0.00000000  0.50000000  1.0
  Zn  Zn4  1  0.66666667  0.33333333  0.00000000  1.0
  Zn  Zn5  1  0.33333333  0.66666667  0.00000000  1.0
",189,hexagonal
mp-755252,-2.913339701249999,4.1726,DyHO2,0.0733223040625006,"['Dy', 'H', 'O']","# generated using pymatgen
data_DyHO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.52983990
_cell_length_b   3.52983990
_cell_length_c   9.22438400
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   DyHO2
_chemical_formula_sum   'Dy2 H2 O4'
_cell_volume   99.53550434
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Dy  Dy0  1  0.00000000  0.00000000  0.00000000  1.0
  Dy  Dy1  1  0.00000000  0.00000000  0.50000000  1.0
  H  H2  1  0.33333333  0.66666667  0.25000000  1.0
  H  H3  1  0.66666667  0.33333333  0.75000000  1.0
  O  O4  1  0.33333333  0.66666667  0.11709400  1.0
  O  O5  1  0.33333333  0.66666667  0.38290600  1.0
  O  O6  1  0.66666667  0.33333333  0.88290600  1.0
  O  O7  1  0.66666667  0.33333333  0.61709400  1.0
",194,hexagonal
mp-1080526,-0.3684748594444456,0.0,Zr6Ga2Fe,0.0,"['Fe', 'Ga', 'Zr']","# generated using pymatgen
data_Zr6Ga2Fe
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.88573712
_cell_length_b   7.88573712
_cell_length_c   3.35812100
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Zr6Ga2Fe
_chemical_formula_sum   'Zr6 Ga2 Fe1'
_cell_volume   180.84710579
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Zr  Zr0  1  0.24859800  0.00000000  0.50000000  1.0
  Zr  Zr1  1  0.00000000  0.24859800  0.50000000  1.0
  Zr  Zr2  1  0.75140200  0.75140200  0.50000000  1.0
  Zr  Zr3  1  0.59664200  0.00000000  0.00000000  1.0
  Zr  Zr4  1  0.00000000  0.59664200  0.00000000  1.0
  Zr  Zr5  1  0.40335800  0.40335800  0.00000000  1.0
  Ga  Ga6  1  0.33333333  0.66666667  0.50000000  1.0
  Ga  Ga7  1  0.66666667  0.33333333  0.50000000  1.0
  Fe  Fe8  1  0.00000000  0.00000000  0.00000000  1.0
",189,hexagonal
mp-1215563,-0.2565750783333336,0.0,YbCu2Ni3,0.0,"['Cu', 'Ni', 'Yb']","# generated using pymatgen
data_YbCu2Ni3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.85640963
_cell_length_b   4.85640963
_cell_length_c   3.97810700
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   YbCu2Ni3
_chemical_formula_sum   'Yb1 Cu2 Ni3'
_cell_volume   81.25268388
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Yb  Yb0  1  0.00000000  0.00000000  0.00000000  1.0
  Cu  Cu1  1  0.66666667  0.33333333  0.00000000  1.0
  Cu  Cu2  1  0.33333333  0.66666667  0.00000000  1.0
  Ni  Ni3  1  0.50000000  0.50000000  0.50000000  1.0
  Ni  Ni4  1  0.50000000  0.00000000  0.50000000  1.0
  Ni  Ni5  1  0.00000000  0.50000000  0.50000000  1.0
",191,hexagonal
mp-1102597,-0.2517022473611104,0.0,SmCo4B,0.011687291127445,"['B', 'Co', 'Sm']","# generated using pymatgen
data_SmCo4B
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.05436007
_cell_length_b   5.05436007
_cell_length_c   6.82150400
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   SmCo4B
_chemical_formula_sum   'Sm2 Co8 B2'
_cell_volume   150.91872443
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sm  Sm0  1  0.00000000  0.00000000  0.00000000  1.0
  Sm  Sm1  1  0.00000000  0.00000000  0.50000000  1.0
  Co  Co2  1  0.33333333  0.66666667  0.00000000  1.0
  Co  Co3  1  0.66666667  0.33333333  0.00000000  1.0
  Co  Co4  1  0.50000000  0.00000000  0.28859200  1.0
  Co  Co5  1  0.50000000  0.50000000  0.28859200  1.0
  Co  Co6  1  0.00000000  0.50000000  0.28859200  1.0
  Co  Co7  1  0.50000000  0.00000000  0.71140800  1.0
  Co  Co8  1  0.50000000  0.50000000  0.71140800  1.0
  Co  Co9  1  0.00000000  0.50000000  0.71140800  1.0
  B  B10  1  0.33333333  0.66666667  0.50000000  1.0
  B  B11  1  0.66666667  0.33333333  0.50000000  1.0
",191,hexagonal
mp-567844,-0.5669823900000012,0.0,Gd2Fe2I,0.0,"['Fe', 'Gd', 'I']","# generated using pymatgen
data_Gd2Fe2I
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.97781042
_cell_length_b   3.97781042
_cell_length_c   17.34530100
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Gd2Fe2I
_chemical_formula_sum   'Gd4 Fe4 I2'
_cell_volume   237.68437596
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Gd  Gd0  1  0.00000000  0.00000000  0.39422400  1.0
  Gd  Gd1  1  0.00000000  0.00000000  0.10577600  1.0
  Gd  Gd2  1  0.00000000  0.00000000  0.60577600  1.0
  Gd  Gd3  1  0.00000000  0.00000000  0.89422400  1.0
  Fe  Fe4  1  0.66666667  0.33333333  0.99442500  1.0
  Fe  Fe5  1  0.33333333  0.66666667  0.49442500  1.0
  Fe  Fe6  1  0.66666667  0.33333333  0.50557500  1.0
  Fe  Fe7  1  0.33333333  0.66666667  0.00557500  1.0
  I  I8  1  0.66666667  0.33333333  0.25000000  1.0
  I  I9  1  0.33333333  0.66666667  0.75000000  1.0
",194,hexagonal
mp-30734,-0.7363454981249999,0.0,Ho5Rh3,0.0117059492857114,"['Ho', 'Rh']","# generated using pymatgen
data_Ho5Rh3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   8.21597023
_cell_length_b   8.21597023
_cell_length_c   6.29173900
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ho5Rh3
_chemical_formula_sum   'Ho10 Rh6'
_cell_volume   367.80619862
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ho  Ho0  1  0.00000000  0.75142100  0.75000000  1.0
  Ho  Ho1  1  0.00000000  0.24857900  0.25000000  1.0
  Ho  Ho2  1  0.75142100  0.75142100  0.25000000  1.0
  Ho  Ho3  1  0.75142100  0.00000000  0.75000000  1.0
  Ho  Ho4  1  0.24857900  0.24857900  0.75000000  1.0
  Ho  Ho5  1  0.24857900  0.00000000  0.25000000  1.0
  Ho  Ho6  1  0.33333333  0.66666667  0.50000000  1.0
  Ho  Ho7  1  0.66666667  0.33333333  0.00000000  1.0
  Ho  Ho8  1  0.66666667  0.33333333  0.50000000  1.0
  Ho  Ho9  1  0.33333333  0.66666667  0.00000000  1.0
  Rh  Rh10  1  0.39853000  0.00000000  0.75000000  1.0
  Rh  Rh11  1  0.39853000  0.39853000  0.25000000  1.0
  Rh  Rh12  1  0.00000000  0.60147000  0.25000000  1.0
  Rh  Rh13  1  0.00000000  0.39853000  0.75000000  1.0
  Rh  Rh14  1  0.60147000  0.60147000  0.75000000  1.0
  Rh  Rh15  1  0.60147000  0.00000000  0.25000000  1.0
",193,hexagonal
mp-975341,-0.0046601537499997,0.0,La3Mg,0.0504067350000001,"['La', 'Mg']","# generated using pymatgen
data_La3Mg
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.33239942
_cell_length_b   7.33239942
_cell_length_c   5.74983000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   La3Mg
_chemical_formula_sum   'La6 Mg2'
_cell_volume   267.71818064
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  La  La0  1  0.17538050  0.35076100  0.25000000  1.0
  La  La1  1  0.17538050  0.82461950  0.25000000  1.0
  La  La2  1  0.64923900  0.82461950  0.25000000  1.0
  La  La3  1  0.35076100  0.17538050  0.75000000  1.0
  La  La4  1  0.82461950  0.17538050  0.75000000  1.0
  La  La5  1  0.82461950  0.64923900  0.75000000  1.0
  Mg  Mg6  1  0.66666667  0.33333333  0.25000000  1.0
  Mg  Mg7  1  0.33333333  0.66666667  0.75000000  1.0
",194,hexagonal
mp-1025029,-1.6375937674479175,1.9162000000000003,PrHSe,0.0,"['H', 'Pr', 'Se']","# generated using pymatgen
data_PrHSe
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.06276638
_cell_length_b   4.06276638
_cell_length_c   8.02577100
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   PrHSe
_chemical_formula_sum   'Pr2 H2 Se2'
_cell_volume   114.72580016
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Pr  Pr0  1  0.33333333  0.66666667  0.25000000  1.0
  Pr  Pr1  1  0.66666667  0.33333333  0.75000000  1.0
  H  H2  1  0.33333333  0.66666667  0.75000000  1.0
  H  H3  1  0.66666667  0.33333333  0.25000000  1.0
  Se  Se4  1  0.00000000  0.00000000  0.00000000  1.0
  Se  Se5  1  0.00000000  0.00000000  0.50000000  1.0
",194,hexagonal
mp-1227046,-0.6215831333333336,0.0,CaSiAu,0.0,"['Au', 'Ca', 'Si']","# generated using pymatgen
data_CaSiAu
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.31482829
_cell_length_b   4.31482829
_cell_length_c   4.09864300
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CaSiAu
_chemical_formula_sum   'Ca1 Si1 Au1'
_cell_volume   66.08421869
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ca  Ca0  1  0.33333333  0.66666667  0.00000000  1.0
  Si  Si1  1  0.00000000  0.00000000  0.50000000  1.0
  Au  Au2  1  0.66666667  0.33333333  0.50000000  1.0
",187,hexagonal
mp-31412,-0.8298032549999999,0.0,PrSnAu,0.0,"['Au', 'Pr', 'Sn']","# generated using pymatgen
data_PrSnAu
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.80632564
_cell_length_b   4.80632564
_cell_length_c   7.75735300
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   PrSnAu
_chemical_formula_sum   'Pr2 Sn2 Au2'
_cell_volume   155.19244315
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Pr  Pr0  1  0.00000000  0.00000000  0.24862400  1.0
  Pr  Pr1  1  0.00000000  0.00000000  0.74862400  1.0
  Sn  Sn2  1  0.66666667  0.33333333  0.97271300  1.0
  Sn  Sn3  1  0.33333333  0.66666667  0.47271300  1.0
  Au  Au4  1  0.33333333  0.66666667  0.06096300  1.0
  Au  Au5  1  0.66666667  0.33333333  0.56096300  1.0
",186,hexagonal
mp-1080085,-0.3742699894444452,0.0,PrInCu,0.0,"['Cu', 'In', 'Pr']","# generated using pymatgen
data_PrInCu
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.54350701
_cell_length_b   7.54350701
_cell_length_c   4.23541700
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   PrInCu
_chemical_formula_sum   'Pr3 In3 Cu3'
_cell_volume   208.72448764
_cell_formula_units_Z   3
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Pr  Pr0  1  0.41501300  0.41501300  0.50000000  1.0
  Pr  Pr1  1  0.58498700  0.00000000  0.50000000  1.0
  Pr  Pr2  1  0.00000000  0.58498700  0.50000000  1.0
  In  In3  1  0.75454400  0.75454400  0.00000000  1.0
  In  In4  1  0.24545600  0.00000000  0.00000000  1.0
  In  In5  1  0.00000000  0.24545600  0.00000000  1.0
  Cu  Cu6  1  0.66666667  0.33333333  0.00000000  1.0
  Cu  Cu7  1  0.33333333  0.66666667  0.00000000  1.0
  Cu  Cu8  1  0.00000000  0.00000000  0.50000000  1.0
",189,hexagonal
mp-568002,-1.163775235,0.0,HfI3,0.0,"['Hf', 'I']","# generated using pymatgen
data_HfI3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.82048056
_cell_length_b   7.82048056
_cell_length_c   6.49249600
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   HfI3
_chemical_formula_sum   'Hf2 I6'
_cell_volume   343.88181006
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Hf  Hf0  1  0.00000000  0.00000000  0.00000000  1.0
  Hf  Hf1  1  0.00000000  0.00000000  0.50000000  1.0
  I  I2  1  0.30722900  0.00000000  0.25000000  1.0
  I  I3  1  0.69277100  0.00000000  0.75000000  1.0
  I  I4  1  0.00000000  0.30722900  0.25000000  1.0
  I  I5  1  0.30722900  0.30722900  0.75000000  1.0
  I  I6  1  0.00000000  0.69277100  0.75000000  1.0
  I  I7  1  0.69277100  0.69277100  0.25000000  1.0
",193,hexagonal
mp-1186030,-0.176779633663793,0.0,Na3Au,0.0355459171120691,"['Au', 'Na']","# generated using pymatgen
data_Na3Au
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.66714977
_cell_length_b   6.66714977
_cell_length_c   5.36493000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Na3Au
_chemical_formula_sum   'Na6 Au2'
_cell_volume   206.52618077
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Na  Na0  1  0.17538750  0.35077500  0.25000000  1.0
  Na  Na1  1  0.64922500  0.82461250  0.25000000  1.0
  Na  Na2  1  0.17538750  0.82461250  0.25000000  1.0
  Na  Na3  1  0.82461250  0.64922500  0.75000000  1.0
  Na  Na4  1  0.35077500  0.17538750  0.75000000  1.0
  Na  Na5  1  0.82461250  0.17538750  0.75000000  1.0
  Au  Au6  1  0.33333333  0.66666667  0.75000000  1.0
  Au  Au7  1  0.66666667  0.33333333  0.25000000  1.0
",194,hexagonal
mp-1077361,-0.9308602883333332,0.0501,BaAsAu,0.0,"['As', 'Au', 'Ba']","# generated using pymatgen
data_BaAsAu
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.62545652
_cell_length_b   4.62545652
_cell_length_c   9.21843900
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   BaAsAu
_chemical_formula_sum   'Ba2 As2 Au2'
_cell_volume   170.80368010
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ba  Ba0  1  0.00000000  0.00000000  0.50000000  1.0
  Ba  Ba1  1  0.00000000  0.00000000  0.00000000  1.0
  As  As2  1  0.33333333  0.66666667  0.25000000  1.0
  As  As3  1  0.66666667  0.33333333  0.75000000  1.0
  Au  Au4  1  0.33333333  0.66666667  0.75000000  1.0
  Au  Au5  1  0.66666667  0.33333333  0.25000000  1.0
",194,hexagonal
mp-11373,-0.659141895555556,0.0,DyTlPd,0.0,"['Dy', 'Pd', 'Tl']","# generated using pymatgen
data_DyTlPd
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.88231696
_cell_length_b   7.88231696
_cell_length_c   3.78138800
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   DyTlPd
_chemical_formula_sum   'Dy3 Tl3 Pd3'
_cell_volume   203.46497641
_cell_formula_units_Z   3
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Dy  Dy0  1  0.59921700  0.00000000  0.50000000  1.0
  Dy  Dy1  1  0.40078300  0.40078300  0.50000000  1.0
  Dy  Dy2  1  0.00000000  0.59921700  0.50000000  1.0
  Tl  Tl3  1  0.26845500  0.00000000  0.00000000  1.0
  Tl  Tl4  1  0.73154500  0.73154500  0.00000000  1.0
  Tl  Tl5  1  0.00000000  0.26845500  0.00000000  1.0
  Pd  Pd6  1  0.33333333  0.66666667  0.00000000  1.0
  Pd  Pd7  1  0.66666667  0.33333333  0.00000000  1.0
  Pd  Pd8  1  0.00000000  0.00000000  0.50000000  1.0
",189,hexagonal
mp-1079797,-0.2753765372222223,0.0,SmCdCu,0.0070070327777775,"['Cd', 'Cu', 'Sm']","# generated using pymatgen
data_SmCdCu
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.64594423
_cell_length_b   7.64594423
_cell_length_c   3.96501400
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   SmCdCu
_chemical_formula_sum   'Sm3 Cd3 Cu3'
_cell_volume   200.74170506
_cell_formula_units_Z   3
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sm  Sm0  1  0.41322900  0.41322900  0.50000000  1.0
  Sm  Sm1  1  0.58677100  0.00000000  0.50000000  1.0
  Sm  Sm2  1  0.00000000  0.58677100  0.50000000  1.0
  Cd  Cd3  1  0.75105200  0.75105200  0.00000000  1.0
  Cd  Cd4  1  0.24894800  0.00000000  0.00000000  1.0
  Cd  Cd5  1  0.00000000  0.24894800  0.00000000  1.0
  Cu  Cu6  1  0.66666667  0.33333333  0.00000000  1.0
  Cu  Cu7  1  0.33333333  0.66666667  0.00000000  1.0
  Cu  Cu8  1  0.00000000  0.00000000  0.50000000  1.0
",189,hexagonal
