material_id,formation_energy_per_atom,band_gap,pretty_formula,e_above_hull,elements,cif,spacegroup.number,crystal_system
mp-9481,-0.9547549454166672,1.1825,TcS2,0.0,"['Tc', 'S']","# generated using pymatgen
data_TcS2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.40802500
_cell_length_b   6.51724371
_cell_length_c   7.53992608
_cell_angle_alpha   66.78918549
_cell_angle_beta   77.82403276
_cell_angle_gamma   61.17458601
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TcS2
_chemical_formula_sum   'Tc4 S8'
_cell_volume   253.45650886
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Tc  Tc0  1  0.51144500  0.28545400  0.50211100  1.0
  Tc  Tc1  1  0.48855500  0.71454600  0.49788900  1.0
  Tc  Tc2  1  0.93810200  0.30941300  0.50777400  1.0
  Tc  Tc3  1  0.06189800  0.69058700  0.49222600  1.0
  S  S4  1  0.32258100  0.16996700  0.32965400  1.0
  S  S5  1  0.67741900  0.83003300  0.67034600  1.0
  S  S6  1  0.85921900  0.15158600  0.30679700  1.0
  S  S7  1  0.14078100  0.84841400  0.69320300  1.0
  S  S8  1  0.36265800  0.66935500  0.25073800  1.0
  S  S9  1  0.63734200  0.33064500  0.74926200  1.0
  S  S10  1  0.82494900  0.70092200  0.27494400  1.0
  S  S11  1  0.17505100  0.29907800  0.72505600  1.0
",2,triclinic
mp-755763,-2.365650378055556,0.0,Fe3OF5,0.0694959540740667,"['F', 'Fe', 'O']","# generated using pymatgen
data_Fe3OF5
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.76338346
_cell_length_b   5.76971250
_cell_length_c   7.42558807
_cell_angle_alpha   73.23816362
_cell_angle_beta   73.86053637
_cell_angle_gamma   71.24032618
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Fe3OF5
_chemical_formula_sum   'Fe6 O2 F10'
_cell_volume   219.15005736
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Fe  Fe0  1  0.64010800  0.66802800  0.84239900  1.0
  Fe  Fe1  1  0.31134600  0.32237400  0.66788000  1.0
  Fe  Fe2  1  0.66800200  0.67666500  0.33223600  1.0
  Fe  Fe3  1  0.32768800  0.35405300  0.16206800  1.0
  Fe  Fe4  1  0.00477900  0.00408100  0.51178200  1.0
  Fe  Fe5  1  0.02965800  0.98501800  0.98168600  1.0
  O  O6  1  0.08835000  0.08753600  0.72294500  1.0
  O  O7  1  0.31724900  0.70627400  0.99151300  1.0
  F  F8  1  0.00232700  0.62691600  0.67658900  1.0
  F  F9  1  0.36850800  0.97437400  0.33117200  1.0
  F  F10  1  0.91918600  0.91270200  0.27654000  1.0
  F  F11  1  0.23021500  0.22448000  0.97467500  1.0
  F  F12  1  0.56346200  0.55748100  0.63843300  1.0
  F  F13  1  0.78232200  0.77331000  0.02037600  1.0
  F  F14  1  0.43826200  0.43289600  0.37016600  1.0
  F  F15  1  0.96523900  0.37520800  0.33506500  1.0
  F  F16  1  0.62433200  0.01296700  0.67047500  1.0
  F  F17  1  0.71896700  0.30563500  0.99399900  1.0
",1,triclinic
mp-1522764,-3.0016900585000004,3.5067000000000004,BaCaLaSbO6,0.0642097024999994,"['Ba', 'Ca', 'La', 'O', 'Sb']","# generated using pymatgen
data_BaCaLaSbO6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.00925679
_cell_length_b   6.07406669
_cell_length_c   8.58505669
_cell_angle_alpha   90.44743009
_cell_angle_beta   90.69125084
_cell_angle_gamma   90.15771961
_symmetry_Int_Tables_number   1
_chemical_formula_structural   BaCaLaSbO6
_chemical_formula_sum   'Ba2 Ca2 La2 Sb2 O12'
_cell_volume   313.32631848
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ba  Ba0  1  0.50504982  0.53149046  0.25078386  1.0
  Ba  Ba1  1  0.49495018  0.46850954  0.74921614  1.0
  Ca  Ca2  1  0.99063330  0.03989995  0.25546078  1.0
  Ca  Ca3  1  0.00936670  0.96010005  0.74453922  1.0
  La  La4  1  0.00000000  0.50000000  0.00000000  1.0
  La  La5  1  0.50000000  0.00000000  0.50000000  1.0
  Sb  Sb6  1  0.50000000  0.00000000  0.00000000  1.0
  Sb  Sb7  1  0.00000000  0.50000000  0.50000000  1.0
  O  O8  1  0.23170903  0.18555076  0.93419894  1.0
  O  O9  1  0.27222928  0.69084541  0.52589815  1.0
  O  O10  1  0.76829097  0.81444924  0.06580106  1.0
  O  O11  1  0.72777072  0.30915459  0.47410185  1.0
  O  O12  1  0.30966711  0.73169175  0.95888421  1.0
  O  O13  1  0.17648246  0.22171750  0.55638828  1.0
  O  O14  1  0.69033289  0.26830825  0.04111579  1.0
  O  O15  1  0.82351754  0.77828250  0.44361172  1.0
  O  O16  1  0.38680203  0.99978599  0.22608028  1.0
  O  O17  1  0.06296856  0.43669014  0.27185397  1.0
  O  O18  1  0.61319797  0.00021401  0.77391972  1.0
  O  O19  1  0.93703144  0.56330986  0.72814603  1.0
",2,triclinic
mp-753469,-0.9436955861111108,0.0,Co2NiO6,0.0508328105555522,"['Co', 'Ni', 'O']","# generated using pymatgen
data_Co2NiO6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.82703338
_cell_length_b   5.74264524
_cell_length_c   6.44464982
_cell_angle_alpha   104.56176330
_cell_angle_beta   102.56358537
_cell_angle_gamma   90.32324457
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Co2NiO6
_chemical_formula_sum   'Co2 Ni1 O6'
_cell_volume   98.63917247
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Co  Co0  1  0.66738300  0.83364000  0.83255300  1.0
  Co  Co1  1  0.33261700  0.16636000  0.16744700  1.0
  Ni  Ni2  1  0.00000000  0.50000000  0.50000000  1.0
  O  O3  1  0.15326100  0.61111200  0.80738150  1.0
  O  O4  1  0.84673900  0.38888800  0.19261850  1.0
  O  O5  1  0.48605300  0.27850600  0.47735700  1.0
  O  O6  1  0.51394700  0.72149400  0.52264300  1.0
  O  O7  1  0.81834600  0.94355800  0.14239750  1.0
  O  O8  1  0.18165400  0.05644200  0.85760250  1.0
",2,triclinic
mp-550898,-2.541858587435899,2.0599,BaCo2(PO4)2,0.0262751253846147,"['Ba', 'Co', 'O', 'P']","# generated using pymatgen
data_BaCo2(PO4)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.76793200
_cell_length_b   4.87179358
_cell_length_c   8.51757218
_cell_angle_alpha   90.40854108
_cell_angle_beta   106.11460837
_cell_angle_gamma   119.22424643
_symmetry_Int_Tables_number   1
_chemical_formula_structural   BaCo2(PO4)2
_chemical_formula_sum   'Ba1 Co2 P2 O8'
_cell_volume   163.46357670
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ba  Ba0  1  0.00000000  0.00000000  0.00000000  1.0
  Co  Co1  1  0.32754900  0.14922700  0.50506900  1.0
  Co  Co2  1  0.67245100  0.85077300  0.49493100  1.0
  P  P3  1  0.14317800  0.57103200  0.71881600  1.0
  P  P4  1  0.85682200  0.42896800  0.28118400  1.0
  O  O5  1  0.91179700  0.14917400  0.34133100  1.0
  O  O6  1  0.27478800  0.63547100  0.90866900  1.0
  O  O7  1  0.72521200  0.36452900  0.09133100  1.0
  O  O8  1  0.59536900  0.44485800  0.35136100  1.0
  O  O9  1  0.08820300  0.85082600  0.65866900  1.0
  O  O10  1  0.79762400  0.24354100  0.65967800  1.0
  O  O11  1  0.20237600  0.75645900  0.34032200  1.0
  O  O12  1  0.40463100  0.55514200  0.64863900  1.0
",2,triclinic
mp-755196,-2.776741396225491,0.8821999999999999,LiV4O5F7,0.0628767797875733,"['F', 'Li', 'O', 'V']","# generated using pymatgen
data_LiV4O5F7
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.26575800
_cell_length_b   5.45422870
_cell_length_c   7.25544456
_cell_angle_alpha   93.76903875
_cell_angle_beta   90.42672277
_cell_angle_gamma   90.64881356
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiV4O5F7
_chemical_formula_sum   'Li1 V4 O5 F7'
_cell_volume   207.91003292
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.98006900  0.58069500  0.20052400  1.0
  V  V1  1  0.50980400  0.49405000  0.47878600  1.0
  V  V2  1  0.48247100  0.49352000  0.97515900  1.0
  V  V3  1  0.01199800  0.03141800  0.02052100  1.0
  V  V4  1  0.00254600  0.99746800  0.51620100  1.0
  O  O5  1  0.92324300  0.98138800  0.25423800  1.0
  O  O6  1  0.59536200  0.49996400  0.25196000  1.0
  O  O7  1  0.42582200  0.50346500  0.74472500  1.0
  O  O8  1  0.18486000  0.31547700  0.04747300  1.0
  O  O9  1  0.07064600  0.99178400  0.74774700  1.0
  F  F10  1  0.81428200  0.31161700  0.54563900  1.0
  F  F11  1  0.80899000  0.69092400  0.96840000  1.0
  F  F12  1  0.69066200  0.19544900  0.96005900  1.0
  F  F13  1  0.68251600  0.80849600  0.54545700  1.0
  F  F14  1  0.31439800  0.18559000  0.45467700  1.0
  F  F15  1  0.29960800  0.79921300  0.05380100  1.0
  F  F16  1  0.18231900  0.67111600  0.44119400  1.0
",1,triclinic
mp-29185,-1.866157316428572,3.3911999999999995,Te2O3F2,0.0,"['F', 'O', 'Te']","# generated using pymatgen
data_Te2O3F2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.34431100
_cell_length_b   6.31248573
_cell_length_c   7.12691910
_cell_angle_alpha   99.45611752
_cell_angle_beta   108.96533946
_cell_angle_gamma   91.95031637
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Te2O3F2
_chemical_formula_sum   'Te4 O6 F4'
_cell_volume   223.30422436
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Te  Te0  1  0.59782200  0.90302700  0.20347900  1.0
  Te  Te1  1  0.40217800  0.09697300  0.79652100  1.0
  Te  Te2  1  0.87645000  0.51579500  0.76377700  1.0
  Te  Te3  1  0.12355000  0.48420500  0.23622300  1.0
  O  O4  1  0.88420600  0.65342800  0.06536800  1.0
  O  O5  1  0.11579400  0.34657200  0.93463200  1.0
  O  O6  1  0.45974100  0.63566200  0.28140100  1.0
  O  O7  1  0.54025900  0.36433800  0.71859900  1.0
  O  O8  1  0.64666100  0.17790600  0.06580600  1.0
  O  O9  1  0.35333900  0.82209400  0.93419400  1.0
  F  F10  1  0.66701600  0.93857100  0.70896800  1.0
  F  F11  1  0.33298400  0.06142900  0.29103200  1.0
  F  F12  1  0.08191400  0.70596100  0.46193500  1.0
  F  F13  1  0.91808600  0.29403900  0.53806500  1.0
",2,triclinic
mp-558892,-2.1457780603663794,1.9649,MnVBiO5,0.0,"['Bi', 'Mn', 'O', 'V']","# generated using pymatgen
data_MnVBiO5
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.46632384
_cell_length_b   7.05047530
_cell_length_c   7.09958479
_cell_angle_alpha   109.76390961
_cell_angle_beta   107.66225058
_cell_angle_gamma   96.83565758
_symmetry_Int_Tables_number   1
_chemical_formula_structural   MnVBiO5
_chemical_formula_sum   'Mn2 V2 Bi2 O10'
_cell_volume   237.75212400
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mn  Mn0  1  0.32712400  0.36754600  0.22763500  1.0
  Mn  Mn1  1  0.67287600  0.63245400  0.77236500  1.0
  V  V2  1  0.65820100  0.18085600  0.88593300  1.0
  V  V3  1  0.34179900  0.81914400  0.11406700  1.0
  Bi  Bi4  1  0.10297100  0.75600500  0.53527200  1.0
  Bi  Bi5  1  0.89702900  0.24399500  0.46472800  1.0
  O  O6  1  0.22541300  0.65993700  0.23044000  1.0
  O  O7  1  0.77458700  0.34006300  0.76956000  1.0
  O  O8  1  0.43431400  0.08501400  0.28917000  1.0
  O  O9  1  0.56568600  0.91498600  0.71083000  1.0
  O  O10  1  0.61750700  0.75563400  0.07151300  1.0
  O  O11  1  0.38249300  0.24436600  0.92848700  1.0
  O  O12  1  0.73569800  0.50278000  0.44983000  1.0
  O  O13  1  0.26430200  0.49722000  0.55017000  1.0
  O  O14  1  0.90962600  0.21703700  0.12964900  1.0
  O  O15  1  0.09037400  0.78296300  0.87035100  1.0
",2,triclinic
mp-1218961,-0.6943291053125002,1.0877,SnPbS2,0.0425221462499969,"['Pb', 'S', 'Sn']","# generated using pymatgen
data_SnPbS2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.17672163
_cell_length_b   4.22781760
_cell_length_c   17.07102243
_cell_angle_alpha   92.65994766
_cell_angle_beta   94.34197715
_cell_angle_gamma   90.05879262
_symmetry_Int_Tables_number   1
_chemical_formula_structural   SnPbS2
_chemical_formula_sum   'Sn2 Pb2 S4'
_cell_volume   300.25508529
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sn  Sn0  1  0.67488500  0.38671400  0.24436000  1.0
  Sn  Sn1  1  0.77641600  0.13440600  0.58774500  1.0
  Pb  Pb2  1  0.32944800  0.61702200  0.75912100  1.0
  Pb  Pb3  1  0.22319500  0.89096000  0.41383600  1.0
  S  S4  1  0.28386800  0.55368300  0.60093700  1.0
  S  S5  1  0.71592400  0.42159500  0.39729800  1.0
  S  S6  1  0.82672200  0.09863800  0.74170600  1.0
  S  S7  1  0.16954100  0.89698400  0.25499800  1.0
",1,triclinic
mp-31126,-1.5743992056650242,0.8574999999999999,Na3CoO3,0.0,"['Co', 'Na', 'O']","# generated using pymatgen
data_Na3CoO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.78817100
_cell_length_b   5.94241343
_cell_length_c   6.40462008
_cell_angle_alpha   115.44254001
_cell_angle_beta   89.27654398
_cell_angle_gamma   94.67621603
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Na3CoO3
_chemical_formula_sum   'Na6 Co2 O6'
_cell_volume   198.20324131
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Na  Na0  1  0.93728800  0.76893200  0.55467200  1.0
  Na  Na1  1  0.14359600  0.23377100  0.97768900  1.0
  Na  Na2  1  0.85640400  0.76622900  0.02231100  1.0
  Na  Na3  1  0.43702000  0.74350400  0.74431100  1.0
  Na  Na4  1  0.06271200  0.23106800  0.44532800  1.0
  Na  Na5  1  0.56298000  0.25649600  0.25568900  1.0
  Co  Co6  1  0.35922000  0.80973000  0.31179800  1.0
  Co  Co7  1  0.64078000  0.19027000  0.68820200  1.0
  O  O8  1  0.25677300  0.53020900  0.34403400  1.0
  O  O9  1  0.74322700  0.46979100  0.65596600  1.0
  O  O10  1  0.24600300  0.90214800  0.10030600  1.0
  O  O11  1  0.30868500  0.07742300  0.62553200  1.0
  O  O12  1  0.75399700  0.09785200  0.89969400  1.0
  O  O13  1  0.69131500  0.92257700  0.37446800  1.0
",2,triclinic
mp-22048,-1.1197752449999996,0.0,Pt2PbO4,0.0,"['O', 'Pb', 'Pt']","# generated using pymatgen
data_Pt2PbO4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.74331633
_cell_length_b   6.22796698
_cell_length_c   6.92008433
_cell_angle_alpha   61.72715360
_cell_angle_beta   65.50140807
_cell_angle_gamma   70.41603721
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Pt2PbO4
_chemical_formula_sum   'Pt4 Pb2 O8'
_cell_volume   195.37399002
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Pt  Pt0  1  0.50000000  0.00000000  0.50000000  1.0
  Pt  Pt1  1  0.00000000  0.50000000  0.50000000  1.0
  Pt  Pt2  1  0.50000000  0.50000000  0.00000000  1.0
  Pt  Pt3  1  0.50000000  0.50000000  0.50000000  1.0
  Pb  Pb4  1  0.85720000  0.89601600  0.85589600  1.0
  Pb  Pb5  1  0.14280000  0.10398400  0.14410400  1.0
  O  O6  1  0.51849800  0.86128600  0.27668300  1.0
  O  O7  1  0.48150200  0.13871400  0.72331700  1.0
  O  O8  1  0.83456100  0.32674000  0.84142000  1.0
  O  O9  1  0.16543900  0.67326000  0.15858000  1.0
  O  O10  1  0.87021600  0.83991100  0.50486500  1.0
  O  O11  1  0.12978400  0.16008900  0.49513500  1.0
  O  O12  1  0.36777000  0.67137600  0.72491500  1.0
  O  O13  1  0.63223000  0.32862400  0.27508500  1.0
",2,triclinic
mp-694929,-2.4651604081666663,1.0149,SrLaTa2(NO)3,0.0189720579998589,"['La', 'N', 'O', 'Sr', 'Ta']","# generated using pymatgen
data_SrLaTa2(NO)3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.72373700
_cell_length_b   5.73321335
_cell_length_c   8.23238524
_cell_angle_alpha   89.97673024
_cell_angle_beta   89.95440633
_cell_angle_gamma   88.89751145
_symmetry_Int_Tables_number   1
_chemical_formula_structural   SrLaTa2(NO)3
_chemical_formula_sum   'Sr2 La2 Ta4 N6 O6'
_cell_volume   270.09894204
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sr  Sr0  1  0.00314200  0.01650500  0.75271000  1.0
  Sr  Sr1  1  0.50607900  0.48621600  0.25762200  1.0
  La  La2  1  0.50057300  0.53028300  0.75876300  1.0
  La  La3  1  0.00601500  0.98049200  0.25397500  1.0
  Ta  Ta4  1  0.99673000  0.49048700  0.01205900  1.0
  Ta  Ta5  1  0.00790500  0.51035400  0.51227900  1.0
  Ta  Ta6  1  0.49616600  0.99453300  0.50946600  1.0
  Ta  Ta7  1  0.50955300  0.01134100  0.00985500  1.0
  N  N8  1  0.92676200  0.50668900  0.74415300  1.0
  N  N9  1  0.77645800  0.21967400  0.01950000  1.0
  N  N10  1  0.54545400  0.97328800  0.74505800  1.0
  N  N11  1  0.42883400  0.01880300  0.24462500  1.0
  N  N12  1  0.23175200  0.76886600  0.51560700  1.0
  N  N13  1  0.04527500  0.49466200  0.24494100  1.0
  O  O14  1  0.78765200  0.21093500  0.46479500  1.0
  O  O15  1  0.71975500  0.72387300  0.02958300  1.0
  O  O16  1  0.72957800  0.72606600  0.46191400  1.0
  O  O17  1  0.27701600  0.28176000  0.95641400  1.0
  O  O18  1  0.28401600  0.28118700  0.53605600  1.0
  O  O19  1  0.22128600  0.77398700  0.97062600  1.0
",1,triclinic
mp-27314,-1.979294164,3.1793,SbClF8,0.0,"['Cl', 'F', 'Sb']","# generated using pymatgen
data_SbClF8
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.43311600
_cell_length_b   5.77771841
_cell_length_c   10.63742071
_cell_angle_alpha   89.97359014
_cell_angle_beta   92.78325285
_cell_angle_gamma   92.96842792
_symmetry_Int_Tables_number   1
_chemical_formula_structural   SbClF8
_chemical_formula_sum   'Sb2 Cl2 F16'
_cell_volume   333.07730259
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sb  Sb0  1  0.00000000  0.00000000  0.00000000  1.0
  Sb  Sb1  1  0.00000000  0.00000000  0.50000000  1.0
  Cl  Cl2  1  0.59468700  0.61688200  0.75309500  1.0
  Cl  Cl3  1  0.40531300  0.38311800  0.24690500  1.0
  F  F4  1  0.72793200  0.05105800  0.10064200  1.0
  F  F5  1  0.27206800  0.94894200  0.89935800  1.0
  F  F6  1  0.70002900  0.97136500  0.40003700  1.0
  F  F7  1  0.29997100  0.02863500  0.59996300  1.0
  F  F8  1  0.41946300  0.48002300  0.84960300  1.0
  F  F9  1  0.58053700  0.51997700  0.15039700  1.0
  F  F10  1  0.43335100  0.53664400  0.62789800  1.0
  F  F11  1  0.56664900  0.46335600  0.37210200  1.0
  F  F12  1  0.82331300  0.72197900  0.92529600  1.0
  F  F13  1  0.17668700  0.27802100  0.07470400  1.0
  F  F14  1  0.85983700  0.79919500  0.63168100  1.0
  F  F15  1  0.14016300  0.20080500  0.36831900  1.0
  F  F16  1  0.86371200  0.18880000  0.87066300  1.0
  F  F17  1  0.13628800  0.81120000  0.12933700  1.0
  F  F18  1  0.88866000  0.26680700  0.57990400  1.0
  F  F19  1  0.11134000  0.73319300  0.42009600  1.0
",2,triclinic
mp-1305121,-1.309889557692308,0.7538,Co4TeO8,0.0618054805768837,"['Co', 'O', 'Te']","# generated using pymatgen
data_Co4TeO8
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.93684133
_cell_length_b   5.94529640
_cell_length_c   6.00421229
_cell_angle_alpha   92.56945396
_cell_angle_beta   117.30196402
_cell_angle_gamma   118.66677476
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Co4TeO8
_chemical_formula_sum   'Co4 Te1 O8'
_cell_volume   155.40837359
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Co  Co0  1  0.00000000  0.50000000  0.50000000  1.0
  Co  Co1  1  0.50000000  0.50000000  0.50000000  1.0
  Co  Co2  1  0.00000000  0.00000000  0.00000000  1.0
  Co  Co3  1  0.00000000  0.00000000  0.50000000  1.0
  Te  Te4  1  0.50000000  0.50000000  0.00000000  1.0
  O  O5  1  0.50218100  0.29097700  0.74099700  1.0
  O  O6  1  0.49781900  0.70902300  0.25900300  1.0
  O  O7  1  0.93767000  0.75183600  0.69010000  1.0
  O  O8  1  0.06233000  0.24816400  0.30990000  1.0
  O  O9  1  0.50053900  0.26619500  0.21782100  1.0
  O  O10  1  0.95598400  0.74530900  0.24031000  1.0
  O  O11  1  0.49946100  0.73380500  0.78217900  1.0
  O  O12  1  0.04401600  0.25469100  0.75969000  1.0
",2,triclinic
mp-849316,-2.084662996944445,0.9054,Co3OF5,0.0551590880555572,"['Co', 'F', 'O']","# generated using pymatgen
data_Co3OF5
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.71915300
_cell_length_b   5.69472028
_cell_length_c   7.90528300
_cell_angle_alpha   87.35846921
_cell_angle_beta   88.53203279
_cell_angle_gamma   88.27782488
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Co3OF5
_chemical_formula_sum   'Co6 O2 F10'
_cell_volume   212.06451601
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Co  Co0  1  0.50000000  0.50000000  0.00000000  1.0
  Co  Co1  1  0.48429300  0.17968700  0.33699100  1.0
  Co  Co2  1  0.51570700  0.82031300  0.66300900  1.0
  Co  Co3  1  0.97140800  0.34958800  0.67683400  1.0
  Co  Co4  1  0.02859200  0.65041200  0.32316600  1.0
  Co  Co5  1  0.00000000  0.00000000  0.00000000  1.0
  O  O6  1  0.70119400  0.53137700  0.76998300  1.0
  O  O7  1  0.29880600  0.46862300  0.23001700  1.0
  F  F8  1  0.80630900  0.36951000  0.43605500  1.0
  F  F9  1  0.80588600  0.03606400  0.76399200  1.0
  F  F10  1  0.80436100  0.70408800  0.10505900  1.0
  F  F11  1  0.69536400  0.20091700  0.10353800  1.0
  F  F12  1  0.70570900  0.86419200  0.42712400  1.0
  F  F13  1  0.29429100  0.13580800  0.57287600  1.0
  F  F14  1  0.30463600  0.79908300  0.89646200  1.0
  F  F15  1  0.19411400  0.96393600  0.23600800  1.0
  F  F16  1  0.19563900  0.29591200  0.89494100  1.0
  F  F17  1  0.19369100  0.63049000  0.56394500  1.0
",2,triclinic
